frame,file_loc,category,sub_index,folder,bbox
88,004a_Positive X (Fish Front)/cropped/image_88_1.png,cropped,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
88,004a_Positive X (Fish Front)/mask/image_88_1_mask.png,mask,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
88,004a_Positive X (Fish Front)/mask_full/image_88_1_mask_full.png,mask_full,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
88,004a_Positive X (Fish Front)/bbox-masked_image/image_88_1_bbox-masked.png,bbox-masked,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
89,004a_Positive X (Fish Front)/cropped/image_89_0.png,cropped,0,004a_Positive X (Fish Front),"[130, 289, 383, 436]"
89,004a_Positive X (Fish Front)/mask/image_89_0_mask.png,mask,0,004a_Positive X (Fish Front),"[130, 289, 383, 436]"
89,004a_Positive X (Fish Front)/mask_full/image_89_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[130, 289, 383, 436]"
89,004a_Positive X (Fish Front)/bbox-masked_image/image_89_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[130, 289, 383, 436]"
89,004a_Positive X (Fish Front)/cropped/image_89_1.png,cropped,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
89,004a_Positive X (Fish Front)/mask/image_89_1_mask.png,mask,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
89,004a_Positive X (Fish Front)/mask_full/image_89_1_mask_full.png,mask_full,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
89,004a_Positive X (Fish Front)/bbox-masked_image/image_89_1_bbox-masked.png,bbox-masked,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
90,004a_Positive X (Fish Front)/cropped/image_90_0.png,cropped,0,004a_Positive X (Fish Front),"[125, 289, 377, 436]"
90,004a_Positive X (Fish Front)/mask/image_90_0_mask.png,mask,0,004a_Positive X (Fish Front),"[125, 289, 377, 436]"
90,004a_Positive X (Fish Front)/mask_full/image_90_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[125, 289, 377, 436]"
90,004a_Positive X (Fish Front)/bbox-masked_image/image_90_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[125, 289, 377, 436]"
90,004a_Positive X (Fish Front)/cropped/image_90_1.png,cropped,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
90,004a_Positive X (Fish Front)/mask/image_90_1_mask.png,mask,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
90,004a_Positive X (Fish Front)/mask_full/image_90_1_mask_full.png,mask_full,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
90,004a_Positive X (Fish Front)/bbox-masked_image/image_90_1_bbox-masked.png,bbox-masked,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
91,004a_Positive X (Fish Front)/cropped/image_91_0.png,cropped,0,004a_Positive X (Fish Front),"[120, 289, 369, 436]"
91,004a_Positive X (Fish Front)/mask/image_91_0_mask.png,mask,0,004a_Positive X (Fish Front),"[120, 289, 369, 436]"
91,004a_Positive X (Fish Front)/mask_full/image_91_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[120, 289, 369, 436]"
91,004a_Positive X (Fish Front)/bbox-masked_image/image_91_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[120, 289, 369, 436]"
91,004a_Positive X (Fish Front)/cropped/image_91_1.png,cropped,1,004a_Positive X (Fish Front),"[500, 212, 520, 239]"
91,004a_Positive X (Fish Front)/mask/image_91_1_mask.png,mask,1,004a_Positive X (Fish Front),"[500, 212, 520, 239]"
91,004a_Positive X (Fish Front)/mask_full/image_91_1_mask_full.png,mask_full,1,004a_Positive X (Fish Front),"[500, 212, 520, 239]"
91,004a_Positive X (Fish Front)/bbox-masked_image/image_91_1_bbox-masked.png,bbox-masked,1,004a_Positive X (Fish Front),"[500, 212, 520, 239]"
92,004a_Positive X (Fish Front)/cropped/image_92_0.png,cropped,0,004a_Positive X (Fish Front),"[115, 288, 359, 436]"
92,004a_Positive X (Fish Front)/mask/image_92_0_mask.png,mask,0,004a_Positive X (Fish Front),"[115, 288, 359, 436]"
92,004a_Positive X (Fish Front)/mask_full/image_92_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[115, 288, 359, 436]"
92,004a_Positive X (Fish Front)/bbox-masked_image/image_92_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[115, 288, 359, 436]"
92,004a_Positive X (Fish Front)/cropped/image_92_1.png,cropped,1,004a_Positive X (Fish Front),"[501, 211, 520, 239]"
92,004a_Positive X (Fish Front)/mask/image_92_1_mask.png,mask,1,004a_Positive X (Fish Front),"[501, 211, 520, 239]"
92,004a_Positive X (Fish Front)/mask_full/image_92_1_mask_full.png,mask_full,1,004a_Positive X (Fish Front),"[501, 211, 520, 239]"
92,004a_Positive X (Fish Front)/bbox-masked_image/image_92_1_bbox-masked.png,bbox-masked,1,004a_Positive X (Fish Front),"[501, 211, 520, 239]"
93,004a_Positive X (Fish Front)/cropped/image_93_0.png,cropped,0,004a_Positive X (Fish Front),"[109, 288, 341, 436]"
93,004a_Positive X (Fish Front)/mask/image_93_0_mask.png,mask,0,004a_Positive X (Fish Front),"[109, 288, 341, 436]"
93,004a_Positive X (Fish Front)/mask_full/image_93_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[109, 288, 341, 436]"
93,004a_Positive X (Fish Front)/bbox-masked_image/image_93_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[109, 288, 341, 436]"
93,004a_Positive X (Fish Front)/cropped/image_93_1.png,cropped,1,004a_Positive X (Fish Front),"[502, 211, 520, 239]"
93,004a_Positive X (Fish Front)/mask/image_93_1_mask.png,mask,1,004a_Positive X (Fish Front),"[502, 211, 520, 239]"
93,004a_Positive X (Fish Front)/mask_full/image_93_1_mask_full.png,mask_full,1,004a_Positive X (Fish Front),"[502, 211, 520, 239]"
93,004a_Positive X (Fish Front)/bbox-masked_image/image_93_1_bbox-masked.png,bbox-masked,1,004a_Positive X (Fish Front),"[502, 211, 520, 239]"
94,004a_Positive X (Fish Front)/cropped/image_94_0.png,cropped,0,004a_Positive X (Fish Front),"[100, 288, 317, 437]"
94,004a_Positive X (Fish Front)/mask/image_94_0_mask.png,mask,0,004a_Positive X (Fish Front),"[100, 288, 317, 437]"
94,004a_Positive X (Fish Front)/mask_full/image_94_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[100, 288, 317, 437]"
94,004a_Positive X (Fish Front)/bbox-masked_image/image_94_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[100, 288, 317, 437]"
95,004a_Positive X (Fish Front)/cropped/image_95_0.png,cropped,0,004a_Positive X (Fish Front),"[91, 287, 289, 436]"
95,004a_Positive X (Fish Front)/mask/image_95_0_mask.png,mask,0,004a_Positive X (Fish Front),"[91, 287, 289, 436]"
95,004a_Positive X (Fish Front)/mask_full/image_95_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[91, 287, 289, 436]"
95,004a_Positive X (Fish Front)/bbox-masked_image/image_95_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[91, 287, 289, 436]"
96,004a_Positive X (Fish Front)/cropped/image_96_0.png,cropped,0,004a_Positive X (Fish Front),"[81, 282, 258, 433]"
96,004a_Positive X (Fish Front)/mask/image_96_0_mask.png,mask,0,004a_Positive X (Fish Front),"[81, 282, 258, 433]"
96,004a_Positive X (Fish Front)/mask_full/image_96_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[81, 282, 258, 433]"
96,004a_Positive X (Fish Front)/bbox-masked_image/image_96_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[81, 282, 258, 433]"
97,004a_Positive X (Fish Front)/cropped/image_97_0.png,cropped,0,004a_Positive X (Fish Front),"[68, 279, 224, 431]"
97,004a_Positive X (Fish Front)/mask/image_97_0_mask.png,mask,0,004a_Positive X (Fish Front),"[68, 279, 224, 431]"
97,004a_Positive X (Fish Front)/mask_full/image_97_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[68, 279, 224, 431]"
97,004a_Positive X (Fish Front)/bbox-masked_image/image_97_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[68, 279, 224, 431]"
98,004a_Positive X (Fish Front)/cropped/image_98_0.png,cropped,0,004a_Positive X (Fish Front),"[58, 275, 190, 427]"
98,004a_Positive X (Fish Front)/mask/image_98_0_mask.png,mask,0,004a_Positive X (Fish Front),"[58, 275, 190, 427]"
98,004a_Positive X (Fish Front)/mask_full/image_98_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[58, 275, 190, 427]"
98,004a_Positive X (Fish Front)/bbox-masked_image/image_98_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[58, 275, 190, 427]"
99,004a_Positive X (Fish Front)/cropped/image_99_0.png,cropped,0,004a_Positive X (Fish Front),"[49, 269, 168, 424]"
99,004a_Positive X (Fish Front)/mask/image_99_0_mask.png,mask,0,004a_Positive X (Fish Front),"[49, 269, 168, 424]"
99,004a_Positive X (Fish Front)/mask_full/image_99_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[49, 269, 168, 424]"
99,004a_Positive X (Fish Front)/bbox-masked_image/image_99_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[49, 269, 168, 424]"
100,004a_Positive X (Fish Front)/cropped/image_100_0.png,cropped,0,004a_Positive X (Fish Front),"[41, 262, 160, 419]"
100,004a_Positive X (Fish Front)/mask/image_100_0_mask.png,mask,0,004a_Positive X (Fish Front),"[41, 262, 160, 419]"
100,004a_Positive X (Fish Front)/mask_full/image_100_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[41, 262, 160, 419]"
100,004a_Positive X (Fish Front)/bbox-masked_image/image_100_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[41, 262, 160, 419]"
101,004a_Positive X (Fish Front)/cropped/image_101_0.png,cropped,0,004a_Positive X (Fish Front),"[38, 254, 155, 413]"
101,004a_Positive X (Fish Front)/mask/image_101_0_mask.png,mask,0,004a_Positive X (Fish Front),"[38, 254, 155, 413]"
101,004a_Positive X (Fish Front)/mask_full/image_101_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[38, 254, 155, 413]"
101,004a_Positive X (Fish Front)/bbox-masked_image/image_101_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[38, 254, 155, 413]"
102,004a_Positive X (Fish Front)/cropped/image_102_0.png,cropped,0,004a_Positive X (Fish Front),"[35, 248, 154, 405]"
102,004a_Positive X (Fish Front)/mask/image_102_0_mask.png,mask,0,004a_Positive X (Fish Front),"[35, 248, 154, 405]"
102,004a_Positive X (Fish Front)/mask_full/image_102_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[35, 248, 154, 405]"
102,004a_Positive X (Fish Front)/bbox-masked_image/image_102_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[35, 248, 154, 405]"
103,004a_Positive X (Fish Front)/cropped/image_103_0.png,cropped,0,004a_Positive X (Fish Front),"[37, 240, 154, 399]"
103,004a_Positive X (Fish Front)/mask/image_103_0_mask.png,mask,0,004a_Positive X (Fish Front),"[37, 240, 154, 399]"
103,004a_Positive X (Fish Front)/mask_full/image_103_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[37, 240, 154, 399]"
103,004a_Positive X (Fish Front)/bbox-masked_image/image_103_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[37, 240, 154, 399]"
104,004a_Positive X (Fish Front)/cropped/image_104_0.png,cropped,0,004a_Positive X (Fish Front),"[39, 231, 156, 392]"
104,004a_Positive X (Fish Front)/mask/image_104_0_mask.png,mask,0,004a_Positive X (Fish Front),"[39, 231, 156, 392]"
104,004a_Positive X (Fish Front)/mask_full/image_104_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[39, 231, 156, 392]"
104,004a_Positive X (Fish Front)/bbox-masked_image/image_104_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[39, 231, 156, 392]"
105,004a_Positive X (Fish Front)/cropped/image_105_0.png,cropped,0,004a_Positive X (Fish Front),"[42, 224, 160, 385]"
105,004a_Positive X (Fish Front)/mask/image_105_0_mask.png,mask,0,004a_Positive X (Fish Front),"[42, 224, 160, 385]"
105,004a_Positive X (Fish Front)/mask_full/image_105_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[42, 224, 160, 385]"
105,004a_Positive X (Fish Front)/bbox-masked_image/image_105_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[42, 224, 160, 385]"
106,004a_Positive X (Fish Front)/cropped/image_106_0.png,cropped,0,004a_Positive X (Fish Front),"[47, 217, 163, 377]"
106,004a_Positive X (Fish Front)/mask/image_106_0_mask.png,mask,0,004a_Positive X (Fish Front),"[47, 217, 163, 377]"
106,004a_Positive X (Fish Front)/mask_full/image_106_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[47, 217, 163, 377]"
106,004a_Positive X (Fish Front)/bbox-masked_image/image_106_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[47, 217, 163, 377]"
107,004a_Positive X (Fish Front)/cropped/image_107_0.png,cropped,0,004a_Positive X (Fish Front),"[52, 209, 169, 370]"
107,004a_Positive X (Fish Front)/mask/image_107_0_mask.png,mask,0,004a_Positive X (Fish Front),"[52, 209, 169, 370]"
107,004a_Positive X (Fish Front)/mask_full/image_107_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[52, 209, 169, 370]"
107,004a_Positive X (Fish Front)/bbox-masked_image/image_107_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[52, 209, 169, 370]"
108,004a_Positive X (Fish Front)/cropped/image_108_0.png,cropped,0,004a_Positive X (Fish Front),"[58, 202, 174, 364]"
108,004a_Positive X (Fish Front)/mask/image_108_0_mask.png,mask,0,004a_Positive X (Fish Front),"[58, 202, 174, 364]"
108,004a_Positive X (Fish Front)/mask_full/image_108_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[58, 202, 174, 364]"
108,004a_Positive X (Fish Front)/bbox-masked_image/image_108_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[58, 202, 174, 364]"
109,004a_Positive X (Fish Front)/cropped/image_109_0.png,cropped,0,004a_Positive X (Fish Front),"[64, 196, 179, 357]"
109,004a_Positive X (Fish Front)/mask/image_109_0_mask.png,mask,0,004a_Positive X (Fish Front),"[64, 196, 179, 357]"
109,004a_Positive X (Fish Front)/mask_full/image_109_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[64, 196, 179, 357]"
109,004a_Positive X (Fish Front)/bbox-masked_image/image_109_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[64, 196, 179, 357]"
110,004a_Positive X (Fish Front)/cropped/image_110_0.png,cropped,0,004a_Positive X (Fish Front),"[70, 190, 185, 351]"
110,004a_Positive X (Fish Front)/mask/image_110_0_mask.png,mask,0,004a_Positive X (Fish Front),"[70, 190, 185, 351]"
110,004a_Positive X (Fish Front)/mask_full/image_110_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[70, 190, 185, 351]"
110,004a_Positive X (Fish Front)/bbox-masked_image/image_110_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[70, 190, 185, 351]"
111,004a_Positive X (Fish Front)/cropped/image_111_0.png,cropped,0,004a_Positive X (Fish Front),"[74, 183, 220, 346]"
111,004a_Positive X (Fish Front)/mask/image_111_0_mask.png,mask,0,004a_Positive X (Fish Front),"[74, 183, 220, 346]"
111,004a_Positive X (Fish Front)/mask_full/image_111_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[74, 183, 220, 346]"
111,004a_Positive X (Fish Front)/bbox-masked_image/image_111_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[74, 183, 220, 346]"
112,004a_Positive X (Fish Front)/cropped/image_112_0.png,cropped,0,004a_Positive X (Fish Front),"[79, 178, 321, 341]"
112,004a_Positive X (Fish Front)/mask/image_112_0_mask.png,mask,0,004a_Positive X (Fish Front),"[79, 178, 321, 341]"
112,004a_Positive X (Fish Front)/mask_full/image_112_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[79, 178, 321, 341]"
112,004a_Positive X (Fish Front)/bbox-masked_image/image_112_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[79, 178, 321, 341]"
113,004a_Positive X (Fish Front)/cropped/image_113_0.png,cropped,0,004a_Positive X (Fish Front),"[83, 174, 327, 337]"
113,004a_Positive X (Fish Front)/mask/image_113_0_mask.png,mask,0,004a_Positive X (Fish Front),"[83, 174, 327, 337]"
113,004a_Positive X (Fish Front)/mask_full/image_113_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[83, 174, 327, 337]"
113,004a_Positive X (Fish Front)/bbox-masked_image/image_113_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[83, 174, 327, 337]"
114,004a_Positive X (Fish Front)/cropped/image_114_0.png,cropped,0,004a_Positive X (Fish Front),"[85, 171, 328, 334]"
114,004a_Positive X (Fish Front)/mask/image_114_0_mask.png,mask,0,004a_Positive X (Fish Front),"[85, 171, 328, 334]"
114,004a_Positive X (Fish Front)/mask_full/image_114_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[85, 171, 328, 334]"
114,004a_Positive X (Fish Front)/bbox-masked_image/image_114_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[85, 171, 328, 334]"
115,004a_Positive X (Fish Front)/cropped/image_115_0.png,cropped,0,004a_Positive X (Fish Front),"[86, 167, 327, 331]"
115,004a_Positive X (Fish Front)/mask/image_115_0_mask.png,mask,0,004a_Positive X (Fish Front),"[86, 167, 327, 331]"
115,004a_Positive X (Fish Front)/mask_full/image_115_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[86, 167, 327, 331]"
115,004a_Positive X (Fish Front)/bbox-masked_image/image_115_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[86, 167, 327, 331]"
116,004a_Positive X (Fish Front)/cropped/image_116_0.png,cropped,0,004a_Positive X (Fish Front),"[83, 165, 332, 327]"
116,004a_Positive X (Fish Front)/mask/image_116_0_mask.png,mask,0,004a_Positive X (Fish Front),"[83, 165, 332, 327]"
116,004a_Positive X (Fish Front)/mask_full/image_116_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[83, 165, 332, 327]"
116,004a_Positive X (Fish Front)/bbox-masked_image/image_116_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[83, 165, 332, 327]"
117,004a_Positive X (Fish Front)/cropped/image_117_0.png,cropped,0,004a_Positive X (Fish Front),"[76, 161, 345, 326]"
117,004a_Positive X (Fish Front)/mask/image_117_0_mask.png,mask,0,004a_Positive X (Fish Front),"[76, 161, 345, 326]"
117,004a_Positive X (Fish Front)/mask_full/image_117_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[76, 161, 345, 326]"
117,004a_Positive X (Fish Front)/bbox-masked_image/image_117_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[76, 161, 345, 326]"
118,004a_Positive X (Fish Front)/cropped/image_118_0.png,cropped,0,004a_Positive X (Fish Front),"[67, 157, 368, 326]"
118,004a_Positive X (Fish Front)/mask/image_118_0_mask.png,mask,0,004a_Positive X (Fish Front),"[67, 157, 368, 326]"
118,004a_Positive X (Fish Front)/mask_full/image_118_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[67, 157, 368, 326]"
118,004a_Positive X (Fish Front)/bbox-masked_image/image_118_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[67, 157, 368, 326]"
119,004a_Positive X (Fish Front)/cropped/image_119_0.png,cropped,0,004a_Positive X (Fish Front),"[61, 153, 370, 328]"
119,004a_Positive X (Fish Front)/mask/image_119_0_mask.png,mask,0,004a_Positive X (Fish Front),"[61, 153, 370, 328]"
119,004a_Positive X (Fish Front)/mask_full/image_119_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[61, 153, 370, 328]"
119,004a_Positive X (Fish Front)/bbox-masked_image/image_119_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[61, 153, 370, 328]"
120,004a_Positive X (Fish Front)/cropped/image_120_0.png,cropped,0,004a_Positive X (Fish Front),"[57, 150, 345, 330]"
120,004a_Positive X (Fish Front)/mask/image_120_0_mask.png,mask,0,004a_Positive X (Fish Front),"[57, 150, 345, 330]"
120,004a_Positive X (Fish Front)/mask_full/image_120_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[57, 150, 345, 330]"
120,004a_Positive X (Fish Front)/bbox-masked_image/image_120_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[57, 150, 345, 330]"
121,004a_Positive X (Fish Front)/cropped/image_121_0.png,cropped,0,004a_Positive X (Fish Front),"[58, 149, 332, 330]"
121,004a_Positive X (Fish Front)/mask/image_121_0_mask.png,mask,0,004a_Positive X (Fish Front),"[58, 149, 332, 330]"
121,004a_Positive X (Fish Front)/mask_full/image_121_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[58, 149, 332, 330]"
121,004a_Positive X (Fish Front)/bbox-masked_image/image_121_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[58, 149, 332, 330]"
122,004a_Positive X (Fish Front)/cropped/image_122_0.png,cropped,0,004a_Positive X (Fish Front),"[61, 150, 318, 330]"
122,004a_Positive X (Fish Front)/mask/image_122_0_mask.png,mask,0,004a_Positive X (Fish Front),"[61, 150, 318, 330]"
122,004a_Positive X (Fish Front)/mask_full/image_122_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[61, 150, 318, 330]"
122,004a_Positive X (Fish Front)/bbox-masked_image/image_122_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[61, 150, 318, 330]"
123,004a_Positive X (Fish Front)/cropped/image_123_0.png,cropped,0,004a_Positive X (Fish Front),"[63, 151, 287, 330]"
123,004a_Positive X (Fish Front)/mask/image_123_0_mask.png,mask,0,004a_Positive X (Fish Front),"[63, 151, 287, 330]"
123,004a_Positive X (Fish Front)/mask_full/image_123_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[63, 151, 287, 330]"
123,004a_Positive X (Fish Front)/bbox-masked_image/image_123_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[63, 151, 287, 330]"
124,004a_Positive X (Fish Front)/cropped/image_124_0.png,cropped,0,004a_Positive X (Fish Front),"[65, 152, 260, 330]"
124,004a_Positive X (Fish Front)/mask/image_124_0_mask.png,mask,0,004a_Positive X (Fish Front),"[65, 152, 260, 330]"
124,004a_Positive X (Fish Front)/mask_full/image_124_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[65, 152, 260, 330]"
124,004a_Positive X (Fish Front)/bbox-masked_image/image_124_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[65, 152, 260, 330]"
125,004a_Positive X (Fish Front)/cropped/image_125_0.png,cropped,0,004a_Positive X (Fish Front),"[66, 152, 253, 330]"
125,004a_Positive X (Fish Front)/mask/image_125_0_mask.png,mask,0,004a_Positive X (Fish Front),"[66, 152, 253, 330]"
125,004a_Positive X (Fish Front)/mask_full/image_125_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[66, 152, 253, 330]"
125,004a_Positive X (Fish Front)/bbox-masked_image/image_125_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[66, 152, 253, 330]"
126,004a_Positive X (Fish Front)/cropped/image_126_0.png,cropped,0,004a_Positive X (Fish Front),"[74, 150, 241, 331]"
126,004a_Positive X (Fish Front)/mask/image_126_0_mask.png,mask,0,004a_Positive X (Fish Front),"[74, 150, 241, 331]"
126,004a_Positive X (Fish Front)/mask_full/image_126_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[74, 150, 241, 331]"
126,004a_Positive X (Fish Front)/bbox-masked_image/image_126_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[74, 150, 241, 331]"
127,004a_Positive X (Fish Front)/cropped/image_127_0.png,cropped,0,004a_Positive X (Fish Front),"[78, 146, 195, 332]"
127,004a_Positive X (Fish Front)/mask/image_127_0_mask.png,mask,0,004a_Positive X (Fish Front),"[78, 146, 195, 332]"
127,004a_Positive X (Fish Front)/mask_full/image_127_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[78, 146, 195, 332]"
127,004a_Positive X (Fish Front)/bbox-masked_image/image_127_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[78, 146, 195, 332]"
128,004a_Positive X (Fish Front)/cropped/image_128_0.png,cropped,0,004a_Positive X (Fish Front),"[59, 143, 209, 333]"
128,004a_Positive X (Fish Front)/mask/image_128_0_mask.png,mask,0,004a_Positive X (Fish Front),"[59, 143, 209, 333]"
128,004a_Positive X (Fish Front)/mask_full/image_128_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[59, 143, 209, 333]"
128,004a_Positive X (Fish Front)/bbox-masked_image/image_128_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[59, 143, 209, 333]"
129,004a_Positive X (Fish Front)/cropped/image_129_0.png,cropped,0,004a_Positive X (Fish Front),"[38, 146, 222, 333]"
129,004a_Positive X (Fish Front)/mask/image_129_0_mask.png,mask,0,004a_Positive X (Fish Front),"[38, 146, 222, 333]"
129,004a_Positive X (Fish Front)/mask_full/image_129_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[38, 146, 222, 333]"
129,004a_Positive X (Fish Front)/bbox-masked_image/image_129_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[38, 146, 222, 333]"
130,004a_Positive X (Fish Front)/cropped/image_130_0.png,cropped,0,004a_Positive X (Fish Front),"[20, 149, 177, 332]"
130,004a_Positive X (Fish Front)/mask/image_130_0_mask.png,mask,0,004a_Positive X (Fish Front),"[20, 149, 177, 332]"
130,004a_Positive X (Fish Front)/mask_full/image_130_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[20, 149, 177, 332]"
130,004a_Positive X (Fish Front)/bbox-masked_image/image_130_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[20, 149, 177, 332]"
131,004a_Positive X (Fish Front)/cropped/image_131_0.png,cropped,0,004a_Positive X (Fish Front),"[0, 152, 126, 330]"
131,004a_Positive X (Fish Front)/mask/image_131_0_mask.png,mask,0,004a_Positive X (Fish Front),"[0, 152, 126, 330]"
131,004a_Positive X (Fish Front)/mask_full/image_131_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[0, 152, 126, 330]"
131,004a_Positive X (Fish Front)/bbox-masked_image/image_131_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[0, 152, 126, 330]"
132,004a_Positive X (Fish Front)/cropped/image_132_0.png,cropped,0,004a_Positive X (Fish Front),"[0, 155, 100, 306]"
132,004a_Positive X (Fish Front)/mask/image_132_0_mask.png,mask,0,004a_Positive X (Fish Front),"[0, 155, 100, 306]"
132,004a_Positive X (Fish Front)/mask_full/image_132_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[0, 155, 100, 306]"
132,004a_Positive X (Fish Front)/bbox-masked_image/image_132_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[0, 155, 100, 306]"
