frame,file_loc,category,sub_index,folder,bbox
74,003_Fish Top R/mask_full/image_74_1_mask_full.png,mask_full,1,003_Fish Top R,"[293, 168, 316, 233]"
74,003_Fish Top R/bbox-masked_image/image_74_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[293, 168, 316, 233]"
75,003_Fish Top R/cropped/image_75_0.png,cropped,0,003_Fish Top R,"[87, 387, 317, 523]"
75,003_Fish Top R/mask/image_75_0_mask.png,mask,0,003_Fish Top R,"[87, 387, 317, 523]"
75,003_Fish Top R/mask_full/image_75_0_mask_full.png,mask_full,0,003_Fish Top R,"[87, 387, 317, 523]"
75,003_Fish Top R/bbox-masked_image/image_75_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[87, 387, 317, 523]"
75,003_Fish Top R/cropped/image_75_1.png,cropped,1,003_Fish Top R,"[293, 168, 316, 233]"
75,003_Fish Top R/mask/image_75_1_mask.png,mask,1,003_Fish Top R,"[293, 168, 316, 233]"
75,003_Fish Top R/mask_full/image_75_1_mask_full.png,mask_full,1,003_Fish Top R,"[293, 168, 316, 233]"
75,003_Fish Top R/bbox-masked_image/image_75_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[293, 168, 316, 233]"
76,003_Fish Top R/cropped/image_76_0.png,cropped,0,003_Fish Top R,"[92, 389, 325, 525]"
76,003_Fish Top R/mask/image_76_0_mask.png,mask,0,003_Fish Top R,"[92, 389, 325, 525]"
76,003_Fish Top R/mask_full/image_76_0_mask_full.png,mask_full,0,003_Fish Top R,"[92, 389, 325, 525]"
76,003_Fish Top R/bbox-masked_image/image_76_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[92, 389, 325, 525]"
77,003_Fish Top R/cropped/image_77_0.png,cropped,0,003_Fish Top R,"[99, 390, 332, 528]"
77,003_Fish Top R/mask/image_77_0_mask.png,mask,0,003_Fish Top R,"[99, 390, 332, 528]"
77,003_Fish Top R/mask_full/image_77_0_mask_full.png,mask_full,0,003_Fish Top R,"[99, 390, 332, 528]"
77,003_Fish Top R/bbox-masked_image/image_77_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[99, 390, 332, 528]"
78,003_Fish Top R/cropped/image_78_0.png,cropped,0,003_Fish Top R,"[106, 392, 340, 529]"
78,003_Fish Top R/mask/image_78_0_mask.png,mask,0,003_Fish Top R,"[106, 392, 340, 529]"
78,003_Fish Top R/mask_full/image_78_0_mask_full.png,mask_full,0,003_Fish Top R,"[106, 392, 340, 529]"
78,003_Fish Top R/bbox-masked_image/image_78_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[106, 392, 340, 529]"
79,003_Fish Top R/cropped/image_79_0.png,cropped,0,003_Fish Top R,"[114, 395, 343, 533]"
79,003_Fish Top R/mask/image_79_0_mask.png,mask,0,003_Fish Top R,"[114, 395, 343, 533]"
79,003_Fish Top R/mask_full/image_79_0_mask_full.png,mask_full,0,003_Fish Top R,"[114, 395, 343, 533]"
79,003_Fish Top R/bbox-masked_image/image_79_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[114, 395, 343, 533]"
80,003_Fish Top R/cropped/image_80_0.png,cropped,0,003_Fish Top R,"[121, 397, 346, 536]"
80,003_Fish Top R/mask/image_80_0_mask.png,mask,0,003_Fish Top R,"[121, 397, 346, 536]"
80,003_Fish Top R/mask_full/image_80_0_mask_full.png,mask_full,0,003_Fish Top R,"[121, 397, 346, 536]"
80,003_Fish Top R/bbox-masked_image/image_80_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[121, 397, 346, 536]"
81,003_Fish Top R/cropped/image_81_0.png,cropped,0,003_Fish Top R,"[136, 398, 346, 539]"
81,003_Fish Top R/mask/image_81_0_mask.png,mask,0,003_Fish Top R,"[136, 398, 346, 539]"
81,003_Fish Top R/mask_full/image_81_0_mask_full.png,mask_full,0,003_Fish Top R,"[136, 398, 346, 539]"
81,003_Fish Top R/bbox-masked_image/image_81_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[136, 398, 346, 539]"
81,003_Fish Top R/cropped/image_81_1.png,cropped,1,003_Fish Top R,"[290, 169, 314, 233]"
81,003_Fish Top R/mask/image_81_1_mask.png,mask,1,003_Fish Top R,"[290, 169, 314, 233]"
81,003_Fish Top R/mask_full/image_81_1_mask_full.png,mask_full,1,003_Fish Top R,"[290, 169, 314, 233]"
81,003_Fish Top R/bbox-masked_image/image_81_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[290, 169, 314, 233]"
82,003_Fish Top R/cropped/image_82_0.png,cropped,0,003_Fish Top R,"[167, 390, 344, 541]"
82,003_Fish Top R/mask/image_82_0_mask.png,mask,0,003_Fish Top R,"[167, 390, 344, 541]"
82,003_Fish Top R/mask_full/image_82_0_mask_full.png,mask_full,0,003_Fish Top R,"[167, 390, 344, 541]"
82,003_Fish Top R/bbox-masked_image/image_82_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[167, 390, 344, 541]"
83,003_Fish Top R/cropped/image_83_0.png,cropped,0,003_Fish Top R,"[208, 379, 342, 543]"
83,003_Fish Top R/mask/image_83_0_mask.png,mask,0,003_Fish Top R,"[208, 379, 342, 543]"
83,003_Fish Top R/mask_full/image_83_0_mask_full.png,mask_full,0,003_Fish Top R,"[208, 379, 342, 543]"
83,003_Fish Top R/bbox-masked_image/image_83_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[208, 379, 342, 543]"
84,003_Fish Top R/cropped/image_84_0.png,cropped,0,003_Fish Top R,"[245, 372, 340, 548]"
84,003_Fish Top R/mask/image_84_0_mask.png,mask,0,003_Fish Top R,"[245, 372, 340, 548]"
84,003_Fish Top R/mask_full/image_84_0_mask_full.png,mask_full,0,003_Fish Top R,"[245, 372, 340, 548]"
84,003_Fish Top R/bbox-masked_image/image_84_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[245, 372, 340, 548]"
85,003_Fish Top R/cropped/image_85_0.png,cropped,0,003_Fish Top R,"[250, 372, 339, 551]"
85,003_Fish Top R/mask/image_85_0_mask.png,mask,0,003_Fish Top R,"[250, 372, 339, 551]"
85,003_Fish Top R/mask_full/image_85_0_mask_full.png,mask_full,0,003_Fish Top R,"[250, 372, 339, 551]"
85,003_Fish Top R/bbox-masked_image/image_85_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[250, 372, 339, 551]"
86,003_Fish Top R/cropped/image_86_0.png,cropped,0,003_Fish Top R,"[254, 373, 341, 554]"
86,003_Fish Top R/mask/image_86_0_mask.png,mask,0,003_Fish Top R,"[254, 373, 341, 554]"
86,003_Fish Top R/mask_full/image_86_0_mask_full.png,mask_full,0,003_Fish Top R,"[254, 373, 341, 554]"
86,003_Fish Top R/bbox-masked_image/image_86_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[254, 373, 341, 554]"
86,003_Fish Top R/cropped/image_86_1.png,cropped,1,003_Fish Top R,"[227, 163, 249, 224]"
86,003_Fish Top R/mask/image_86_1_mask.png,mask,1,003_Fish Top R,"[227, 163, 249, 224]"
86,003_Fish Top R/mask_full/image_86_1_mask_full.png,mask_full,1,003_Fish Top R,"[227, 163, 249, 224]"
86,003_Fish Top R/bbox-masked_image/image_86_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[227, 163, 249, 224]"
87,003_Fish Top R/cropped/image_87_0.png,cropped,0,003_Fish Top R,"[257, 377, 345, 557]"
87,003_Fish Top R/mask/image_87_0_mask.png,mask,0,003_Fish Top R,"[257, 377, 345, 557]"
87,003_Fish Top R/mask_full/image_87_0_mask_full.png,mask_full,0,003_Fish Top R,"[257, 377, 345, 557]"
87,003_Fish Top R/bbox-masked_image/image_87_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[257, 377, 345, 557]"
87,003_Fish Top R/cropped/image_87_1.png,cropped,1,003_Fish Top R,"[212, 161, 236, 222]"
87,003_Fish Top R/mask/image_87_1_mask.png,mask,1,003_Fish Top R,"[212, 161, 236, 222]"
87,003_Fish Top R/mask_full/image_87_1_mask_full.png,mask_full,1,003_Fish Top R,"[212, 161, 236, 222]"
87,003_Fish Top R/bbox-masked_image/image_87_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[212, 161, 236, 222]"
88,003_Fish Top R/cropped/image_88_0.png,cropped,0,003_Fish Top R,"[261, 378, 349, 561]"
88,003_Fish Top R/mask/image_88_0_mask.png,mask,0,003_Fish Top R,"[261, 378, 349, 561]"
88,003_Fish Top R/mask_full/image_88_0_mask_full.png,mask_full,0,003_Fish Top R,"[261, 378, 349, 561]"
88,003_Fish Top R/bbox-masked_image/image_88_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[261, 378, 349, 561]"
88,003_Fish Top R/cropped/image_88_1.png,cropped,1,003_Fish Top R,"[199, 161, 226, 220]"
88,003_Fish Top R/mask/image_88_1_mask.png,mask,1,003_Fish Top R,"[199, 161, 226, 220]"
88,003_Fish Top R/mask_full/image_88_1_mask_full.png,mask_full,1,003_Fish Top R,"[199, 161, 226, 220]"
88,003_Fish Top R/bbox-masked_image/image_88_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[199, 161, 226, 220]"
89,003_Fish Top R/cropped/image_89_0.png,cropped,0,003_Fish Top R,"[264, 380, 353, 563]"
89,003_Fish Top R/mask/image_89_0_mask.png,mask,0,003_Fish Top R,"[264, 380, 353, 563]"
89,003_Fish Top R/mask_full/image_89_0_mask_full.png,mask_full,0,003_Fish Top R,"[264, 380, 353, 563]"
89,003_Fish Top R/bbox-masked_image/image_89_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[264, 380, 353, 563]"
90,003_Fish Top R/cropped/image_90_0.png,cropped,0,003_Fish Top R,"[267, 383, 356, 569]"
90,003_Fish Top R/mask/image_90_0_mask.png,mask,0,003_Fish Top R,"[267, 383, 356, 569]"
90,003_Fish Top R/mask_full/image_90_0_mask_full.png,mask_full,0,003_Fish Top R,"[267, 383, 356, 569]"
90,003_Fish Top R/bbox-masked_image/image_90_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[267, 383, 356, 569]"
91,003_Fish Top R/cropped/image_91_0.png,cropped,0,003_Fish Top R,"[263, 385, 357, 573]"
91,003_Fish Top R/mask/image_91_0_mask.png,mask,0,003_Fish Top R,"[263, 385, 357, 573]"
91,003_Fish Top R/mask_full/image_91_0_mask_full.png,mask_full,0,003_Fish Top R,"[263, 385, 357, 573]"
91,003_Fish Top R/bbox-masked_image/image_91_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[263, 385, 357, 573]"
92,003_Fish Top R/cropped/image_92_0.png,cropped,0,003_Fish Top R,"[257, 388, 358, 574]"
92,003_Fish Top R/mask/image_92_0_mask.png,mask,0,003_Fish Top R,"[257, 388, 358, 574]"
92,003_Fish Top R/mask_full/image_92_0_mask_full.png,mask_full,0,003_Fish Top R,"[257, 388, 358, 574]"
92,003_Fish Top R/bbox-masked_image/image_92_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[257, 388, 358, 574]"
92,003_Fish Top R/cropped/image_92_1.png,cropped,1,003_Fish Top R,"[199, 160, 226, 220]"
92,003_Fish Top R/mask/image_92_1_mask.png,mask,1,003_Fish Top R,"[199, 160, 226, 220]"
92,003_Fish Top R/mask_full/image_92_1_mask_full.png,mask_full,1,003_Fish Top R,"[199, 160, 226, 220]"
92,003_Fish Top R/bbox-masked_image/image_92_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[199, 160, 226, 220]"
93,003_Fish Top R/cropped/image_93_0.png,cropped,0,003_Fish Top R,"[249, 395, 360, 575]"
93,003_Fish Top R/mask/image_93_0_mask.png,mask,0,003_Fish Top R,"[249, 395, 360, 575]"
93,003_Fish Top R/mask_full/image_93_0_mask_full.png,mask_full,0,003_Fish Top R,"[249, 395, 360, 575]"
93,003_Fish Top R/bbox-masked_image/image_93_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[249, 395, 360, 575]"
93,003_Fish Top R/cropped/image_93_1.png,cropped,1,003_Fish Top R,"[212, 161, 236, 222]"
93,003_Fish Top R/mask/image_93_1_mask.png,mask,1,003_Fish Top R,"[212, 161, 236, 222]"
93,003_Fish Top R/mask_full/image_93_1_mask_full.png,mask_full,1,003_Fish Top R,"[212, 161, 236, 222]"
93,003_Fish Top R/bbox-masked_image/image_93_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[212, 161, 236, 222]"
94,003_Fish Top R/cropped/image_94_0.png,cropped,0,003_Fish Top R,"[231, 404, 364, 575]"
94,003_Fish Top R/mask/image_94_0_mask.png,mask,0,003_Fish Top R,"[231, 404, 364, 575]"
94,003_Fish Top R/mask_full/image_94_0_mask_full.png,mask_full,0,003_Fish Top R,"[231, 404, 364, 575]"
94,003_Fish Top R/bbox-masked_image/image_94_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[231, 404, 364, 575]"
94,003_Fish Top R/cropped/image_94_1.png,cropped,1,003_Fish Top R,"[226, 163, 250, 223]"
94,003_Fish Top R/mask/image_94_1_mask.png,mask,1,003_Fish Top R,"[226, 163, 250, 223]"
94,003_Fish Top R/mask_full/image_94_1_mask_full.png,mask_full,1,003_Fish Top R,"[226, 163, 250, 223]"
94,003_Fish Top R/bbox-masked_image/image_94_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[226, 163, 250, 223]"
95,003_Fish Top R/cropped/image_95_0.png,cropped,0,003_Fish Top R,"[209, 416, 373, 575]"
95,003_Fish Top R/mask/image_95_0_mask.png,mask,0,003_Fish Top R,"[209, 416, 373, 575]"
95,003_Fish Top R/mask_full/image_95_0_mask_full.png,mask_full,0,003_Fish Top R,"[209, 416, 373, 575]"
95,003_Fish Top R/bbox-masked_image/image_95_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[209, 416, 373, 575]"
95,003_Fish Top R/cropped/image_95_1.png,cropped,1,003_Fish Top R,"[242, 163, 266, 226]"
95,003_Fish Top R/mask/image_95_1_mask.png,mask,1,003_Fish Top R,"[242, 163, 266, 226]"
95,003_Fish Top R/mask_full/image_95_1_mask_full.png,mask_full,1,003_Fish Top R,"[242, 163, 266, 226]"
95,003_Fish Top R/bbox-masked_image/image_95_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[242, 163, 266, 226]"
96,003_Fish Top R/cropped/image_96_0.png,cropped,0,003_Fish Top R,"[189, 429, 382, 574]"
96,003_Fish Top R/mask/image_96_0_mask.png,mask,0,003_Fish Top R,"[189, 429, 382, 574]"
96,003_Fish Top R/mask_full/image_96_0_mask_full.png,mask_full,0,003_Fish Top R,"[189, 429, 382, 574]"
96,003_Fish Top R/bbox-masked_image/image_96_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[189, 429, 382, 574]"
96,003_Fish Top R/cropped/image_96_1.png,cropped,1,003_Fish Top R,"[177, 260, 287, 331]"
96,003_Fish Top R/mask/image_96_1_mask.png,mask,1,003_Fish Top R,"[177, 260, 287, 331]"
96,003_Fish Top R/mask_full/image_96_1_mask_full.png,mask_full,1,003_Fish Top R,"[177, 260, 287, 331]"
96,003_Fish Top R/bbox-masked_image/image_96_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[177, 260, 287, 331]"
97,003_Fish Top R/cropped/image_97_0.png,cropped,0,003_Fish Top R,"[172, 438, 391, 574]"
97,003_Fish Top R/mask/image_97_0_mask.png,mask,0,003_Fish Top R,"[172, 438, 391, 574]"
97,003_Fish Top R/mask_full/image_97_0_mask_full.png,mask_full,0,003_Fish Top R,"[172, 438, 391, 574]"
97,003_Fish Top R/bbox-masked_image/image_97_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[172, 438, 391, 574]"
98,003_Fish Top R/cropped/image_98_0.png,cropped,0,003_Fish Top R,"[163, 440, 405, 575]"
98,003_Fish Top R/mask/image_98_0_mask.png,mask,0,003_Fish Top R,"[163, 440, 405, 575]"
98,003_Fish Top R/mask_full/image_98_0_mask_full.png,mask_full,0,003_Fish Top R,"[163, 440, 405, 575]"
98,003_Fish Top R/bbox-masked_image/image_98_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[163, 440, 405, 575]"
99,003_Fish Top R/cropped/image_99_0.png,cropped,0,003_Fish Top R,"[157, 441, 418, 575]"
99,003_Fish Top R/mask/image_99_0_mask.png,mask,0,003_Fish Top R,"[157, 441, 418, 575]"
99,003_Fish Top R/mask_full/image_99_0_mask_full.png,mask_full,0,003_Fish Top R,"[157, 441, 418, 575]"
99,003_Fish Top R/bbox-masked_image/image_99_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[157, 441, 418, 575]"
99,003_Fish Top R/cropped/image_99_1.png,cropped,1,003_Fish Top R,"[290, 169, 314, 233]"
99,003_Fish Top R/mask/image_99_1_mask.png,mask,1,003_Fish Top R,"[290, 169, 314, 233]"
99,003_Fish Top R/mask_full/image_99_1_mask_full.png,mask_full,1,003_Fish Top R,"[290, 169, 314, 233]"
99,003_Fish Top R/bbox-masked_image/image_99_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[290, 169, 314, 233]"
100,003_Fish Top R/cropped/image_100_0.png,cropped,0,003_Fish Top R,"[157, 440, 429, 575]"
100,003_Fish Top R/mask/image_100_0_mask.png,mask,0,003_Fish Top R,"[157, 440, 429, 575]"
100,003_Fish Top R/mask_full/image_100_0_mask_full.png,mask_full,0,003_Fish Top R,"[157, 440, 429, 575]"
100,003_Fish Top R/bbox-masked_image/image_100_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[157, 440, 429, 575]"
101,003_Fish Top R/cropped/image_101_0.png,cropped,0,003_Fish Top R,"[159, 436, 440, 575]"
101,003_Fish Top R/mask/image_101_0_mask.png,mask,0,003_Fish Top R,"[159, 436, 440, 575]"
101,003_Fish Top R/mask_full/image_101_0_mask_full.png,mask_full,0,003_Fish Top R,"[159, 436, 440, 575]"
101,003_Fish Top R/bbox-masked_image/image_101_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[159, 436, 440, 575]"
102,003_Fish Top R/cropped/image_102_0.png,cropped,0,003_Fish Top R,"[163, 431, 446, 575]"
102,003_Fish Top R/mask/image_102_0_mask.png,mask,0,003_Fish Top R,"[163, 431, 446, 575]"
102,003_Fish Top R/mask_full/image_102_0_mask_full.png,mask_full,0,003_Fish Top R,"[163, 431, 446, 575]"
102,003_Fish Top R/bbox-masked_image/image_102_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[163, 431, 446, 575]"
103,003_Fish Top R/cropped/image_103_0.png,cropped,0,003_Fish Top R,"[166, 424, 449, 575]"
103,003_Fish Top R/mask/image_103_0_mask.png,mask,0,003_Fish Top R,"[166, 424, 449, 575]"
103,003_Fish Top R/mask_full/image_103_0_mask_full.png,mask_full,0,003_Fish Top R,"[166, 424, 449, 575]"
103,003_Fish Top R/bbox-masked_image/image_103_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[166, 424, 449, 575]"
103,003_Fish Top R/cropped/image_103_1.png,cropped,1,003_Fish Top R,"[197, 272, 312, 349]"
103,003_Fish Top R/mask/image_103_1_mask.png,mask,1,003_Fish Top R,"[197, 272, 312, 349]"
103,003_Fish Top R/mask_full/image_103_1_mask_full.png,mask_full,1,003_Fish Top R,"[197, 272, 312, 349]"
103,003_Fish Top R/bbox-masked_image/image_103_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[197, 272, 312, 349]"
104,003_Fish Top R/cropped/image_104_0.png,cropped,0,003_Fish Top R,"[169, 417, 455, 572]"
104,003_Fish Top R/mask/image_104_0_mask.png,mask,0,003_Fish Top R,"[169, 417, 455, 572]"
104,003_Fish Top R/mask_full/image_104_0_mask_full.png,mask_full,0,003_Fish Top R,"[169, 417, 455, 572]"
104,003_Fish Top R/bbox-masked_image/image_104_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[169, 417, 455, 572]"
104,003_Fish Top R/cropped/image_104_1.png,cropped,1,003_Fish Top R,"[274, 183, 295, 246]"
104,003_Fish Top R/mask/image_104_1_mask.png,mask,1,003_Fish Top R,"[274, 183, 295, 246]"
104,003_Fish Top R/mask_full/image_104_1_mask_full.png,mask_full,1,003_Fish Top R,"[274, 183, 295, 246]"
104,003_Fish Top R/bbox-masked_image/image_104_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[274, 183, 295, 246]"
105,003_Fish Top R/cropped/image_105_0.png,cropped,0,003_Fish Top R,"[174, 407, 457, 563]"
105,003_Fish Top R/mask/image_105_0_mask.png,mask,0,003_Fish Top R,"[174, 407, 457, 563]"
105,003_Fish Top R/mask_full/image_105_0_mask_full.png,mask_full,0,003_Fish Top R,"[174, 407, 457, 563]"
105,003_Fish Top R/bbox-masked_image/image_105_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[174, 407, 457, 563]"
105,003_Fish Top R/cropped/image_105_1.png,cropped,1,003_Fish Top R,"[263, 190, 288, 255]"
105,003_Fish Top R/mask/image_105_1_mask.png,mask,1,003_Fish Top R,"[263, 190, 288, 255]"
105,003_Fish Top R/mask_full/image_105_1_mask_full.png,mask_full,1,003_Fish Top R,"[263, 190, 288, 255]"
105,003_Fish Top R/bbox-masked_image/image_105_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[263, 190, 288, 255]"
106,003_Fish Top R/cropped/image_106_0.png,cropped,0,003_Fish Top R,"[181, 399, 463, 556]"
106,003_Fish Top R/mask/image_106_0_mask.png,mask,0,003_Fish Top R,"[181, 399, 463, 556]"
106,003_Fish Top R/mask_full/image_106_0_mask_full.png,mask_full,0,003_Fish Top R,"[181, 399, 463, 556]"
106,003_Fish Top R/bbox-masked_image/image_106_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[181, 399, 463, 556]"
107,003_Fish Top R/cropped/image_107_0.png,cropped,0,003_Fish Top R,"[188, 391, 468, 546]"
107,003_Fish Top R/mask/image_107_0_mask.png,mask,0,003_Fish Top R,"[188, 391, 468, 546]"
107,003_Fish Top R/mask_full/image_107_0_mask_full.png,mask_full,0,003_Fish Top R,"[188, 391, 468, 546]"
107,003_Fish Top R/bbox-masked_image/image_107_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[188, 391, 468, 546]"
107,003_Fish Top R/cropped/image_107_1.png,cropped,1,003_Fish Top R,"[246, 202, 269, 269]"
107,003_Fish Top R/mask/image_107_1_mask.png,mask,1,003_Fish Top R,"[246, 202, 269, 269]"
107,003_Fish Top R/mask_full/image_107_1_mask_full.png,mask_full,1,003_Fish Top R,"[246, 202, 269, 269]"
107,003_Fish Top R/bbox-masked_image/image_107_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[246, 202, 269, 269]"
108,003_Fish Top R/cropped/image_108_0.png,cropped,0,003_Fish Top R,"[191, 381, 470, 538]"
108,003_Fish Top R/mask/image_108_0_mask.png,mask,0,003_Fish Top R,"[191, 381, 470, 538]"
108,003_Fish Top R/mask_full/image_108_0_mask_full.png,mask_full,0,003_Fish Top R,"[191, 381, 470, 538]"
108,003_Fish Top R/bbox-masked_image/image_108_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[191, 381, 470, 538]"
108,003_Fish Top R/cropped/image_108_1.png,cropped,1,003_Fish Top R,"[236, 208, 262, 274]"
108,003_Fish Top R/mask/image_108_1_mask.png,mask,1,003_Fish Top R,"[236, 208, 262, 274]"
108,003_Fish Top R/mask_full/image_108_1_mask_full.png,mask_full,1,003_Fish Top R,"[236, 208, 262, 274]"
108,003_Fish Top R/bbox-masked_image/image_108_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[236, 208, 262, 274]"
108,003_Fish Top R/cropped/image_108_2.png,cropped,2,003_Fish Top R,"[150, 304, 270, 385]"
108,003_Fish Top R/mask/image_108_2_mask.png,mask,2,003_Fish Top R,"[150, 304, 270, 385]"
108,003_Fish Top R/mask_full/image_108_2_mask_full.png,mask_full,2,003_Fish Top R,"[150, 304, 270, 385]"
108,003_Fish Top R/bbox-masked_image/image_108_2_bbox-masked.png,bbox-masked,2,003_Fish Top R,"[150, 304, 270, 385]"
109,003_Fish Top R/cropped/image_109_0.png,cropped,0,003_Fish Top R,"[194, 373, 472, 528]"
109,003_Fish Top R/mask/image_109_0_mask.png,mask,0,003_Fish Top R,"[194, 373, 472, 528]"
109,003_Fish Top R/mask_full/image_109_0_mask_full.png,mask_full,0,003_Fish Top R,"[194, 373, 472, 528]"
109,003_Fish Top R/bbox-masked_image/image_109_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[194, 373, 472, 528]"
109,003_Fish Top R/cropped/image_109_1.png,cropped,1,003_Fish Top R,"[232, 210, 257, 277]"
109,003_Fish Top R/mask/image_109_1_mask.png,mask,1,003_Fish Top R,"[232, 210, 257, 277]"
109,003_Fish Top R/mask_full/image_109_1_mask_full.png,mask_full,1,003_Fish Top R,"[232, 210, 257, 277]"
109,003_Fish Top R/bbox-masked_image/image_109_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[232, 210, 257, 277]"
110,003_Fish Top R/cropped/image_110_0.png,cropped,0,003_Fish Top R,"[198, 365, 474, 521]"
110,003_Fish Top R/mask/image_110_0_mask.png,mask,0,003_Fish Top R,"[198, 365, 474, 521]"
110,003_Fish Top R/mask_full/image_110_0_mask_full.png,mask_full,0,003_Fish Top R,"[198, 365, 474, 521]"
110,003_Fish Top R/bbox-masked_image/image_110_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[198, 365, 474, 521]"
110,003_Fish Top R/cropped/image_110_1.png,cropped,1,003_Fish Top R,"[230, 211, 255, 279]"
110,003_Fish Top R/mask/image_110_1_mask.png,mask,1,003_Fish Top R,"[230, 211, 255, 279]"
110,003_Fish Top R/mask_full/image_110_1_mask_full.png,mask_full,1,003_Fish Top R,"[230, 211, 255, 279]"
110,003_Fish Top R/bbox-masked_image/image_110_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[230, 211, 255, 279]"
111,003_Fish Top R/cropped/image_111_0.png,cropped,0,003_Fish Top R,"[207, 352, 477, 507]"
111,003_Fish Top R/mask/image_111_0_mask.png,mask,0,003_Fish Top R,"[207, 352, 477, 507]"
111,003_Fish Top R/mask_full/image_111_0_mask_full.png,mask_full,0,003_Fish Top R,"[207, 352, 477, 507]"
111,003_Fish Top R/bbox-masked_image/image_111_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[207, 352, 477, 507]"
111,003_Fish Top R/cropped/image_111_1.png,cropped,1,003_Fish Top R,"[232, 210, 257, 277]"
111,003_Fish Top R/mask/image_111_1_mask.png,mask,1,003_Fish Top R,"[232, 210, 257, 277]"
111,003_Fish Top R/mask_full/image_111_1_mask_full.png,mask_full,1,003_Fish Top R,"[232, 210, 257, 277]"
111,003_Fish Top R/bbox-masked_image/image_111_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[232, 210, 257, 277]"
112,003_Fish Top R/cropped/image_112_0.png,cropped,0,003_Fish Top R,"[329, 326, 477, 501]"
112,003_Fish Top R/mask/image_112_0_mask.png,mask,0,003_Fish Top R,"[329, 326, 477, 501]"
112,003_Fish Top R/mask_full/image_112_0_mask_full.png,mask_full,0,003_Fish Top R,"[329, 326, 477, 501]"
112,003_Fish Top R/bbox-masked_image/image_112_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[329, 326, 477, 501]"
112,003_Fish Top R/cropped/image_112_1.png,cropped,1,003_Fish Top R,"[237, 208, 263, 273]"
112,003_Fish Top R/mask/image_112_1_mask.png,mask,1,003_Fish Top R,"[237, 208, 263, 273]"
112,003_Fish Top R/mask_full/image_112_1_mask_full.png,mask_full,1,003_Fish Top R,"[237, 208, 263, 273]"
