frame,file_loc,stereo_calib_partners,upper_side,video,category,imgpoints_index,stereo_partner
2000,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2000.png,[],-,cam-2_15-17-14-calibration,original,,[]
2004,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2004.png,[],-,cam-2_15-17-14-calibration,original,,[]
2008,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2008.png,[],-,cam-2_15-17-14-calibration,original,,[]
2012,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2012.png,[],-,cam-2_15-17-14-calibration,original,,[]
2016,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2016.png,[],-,cam-2_15-17-14-calibration,original,,[]
2020,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2020.png,[],-,cam-2_15-17-14-calibration,original,,[]
2024,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2024.png,[],-,cam-2_15-17-14-calibration,original,,[]
2028,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2028.png,[],-,cam-2_15-17-14-calibration,original,,[]
2032,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2032.png,[],-,cam-2_15-17-14-calibration,original,,[]
2036,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2036.png,[],-,cam-2_15-17-14-calibration,original,,[]
2040,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2040.png,[],-,cam-2_15-17-14-calibration,original,,[]
2044,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2044.png,[],-,cam-2_15-17-14-calibration,original,,[]
2048,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2048.png,[],-,cam-2_15-17-14-calibration,original,,[]
2052,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2052.png,[],-,cam-2_15-17-14-calibration,original,,[]
2056,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2056.png,[],-,cam-2_15-17-14-calibration,original,,[]
2060,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2060.png,[],-,cam-2_15-17-14-calibration,original,,[]
2064,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2064.png,[],-,cam-2_15-17-14-calibration,original,,[]
2068,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2068.png,[],-,cam-2_15-17-14-calibration,original,,[]
2072,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2072.png,[],-,cam-2_15-17-14-calibration,original,,[]
2076,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2076.png,[],-,cam-2_15-17-14-calibration,original,,[]
2080,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2080.png,[],-,cam-2_15-17-14-calibration,original,,[]
2084,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2084.png,[],-,cam-2_15-17-14-calibration,original,,[]
2088,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2088.png,[],-,cam-2_15-17-14-calibration,original,,[]
2092,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2092.png,[],-,cam-2_15-17-14-calibration,original,,[]
2096,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2096.png,[],-,cam-2_15-17-14-calibration,original,,[]
2100,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2100.png,[],-,cam-2_15-17-14-calibration,original,,[]
2104,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2104.png,[],-,cam-2_15-17-14-calibration,original,,[]
2108,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2108.png,[],-,cam-2_15-17-14-calibration,original,,[]
2112,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2112.png,[],-,cam-2_15-17-14-calibration,original,,[]
2116,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2116.png,[],-,cam-2_15-17-14-calibration,original,,[]
2120,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2120.png,[],-,cam-2_15-17-14-calibration,original,,[]
2124,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2124.png,[],-,cam-2_15-17-14-calibration,original,,[]
2128,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2128.png,[],-,cam-2_15-17-14-calibration,original,,[]
2132,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2132.png,[],-,cam-2_15-17-14-calibration,original,,[]
2136,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2136.png,[],-,cam-2_15-17-14-calibration,original,,[]
2140,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2140.png,[],-,cam-2_15-17-14-calibration,original,,[]
2144,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2144.png,[],-,cam-2_15-17-14-calibration,original,,[]
2148,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2148.png,[],-,cam-2_15-17-14-calibration,original,,[]
2152,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2152.png,[],-,cam-2_15-17-14-calibration,original,,[]
2156,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2156.png,[],-,cam-2_15-17-14-calibration,original,,[]
2160,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2160.png,[],-,cam-2_15-17-14-calibration,original,,[]
2164,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2164.png,[],-,cam-2_15-17-14-calibration,original,,[]
2168,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2168.png,[],-,cam-2_15-17-14-calibration,original,,[]
2172,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2172.png,[],-,cam-2_15-17-14-calibration,original,,[]
2176,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2176.png,[],-,cam-2_15-17-14-calibration,original,,[]
2180,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2180.png,[],-,cam-2_15-17-14-calibration,original,,[]
2184,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2184.png,[],-,cam-2_15-17-14-calibration,original,,[]
2188,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2188.png,[],-,cam-2_15-17-14-calibration,original,,[]
2192,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2192.png,[],-,cam-2_15-17-14-calibration,original,,[]
2196,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2196.png,[],-,cam-2_15-17-14-calibration,original,,[]
2200,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2200.png,[],-,cam-2_15-17-14-calibration,original,,[]
2204,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2204.png,[],-,cam-2_15-17-14-calibration,original,,[]
2208,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2208.png,[],-,cam-2_15-17-14-calibration,original,,[]
2212,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2212.png,[],-,cam-2_15-17-14-calibration,original,,[]
2216,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2216.png,[],-,cam-2_15-17-14-calibration,original,,[]
2220,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2220.png,[],-,cam-2_15-17-14-calibration,original,,[]
2224,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2224.png,[],-,cam-2_15-17-14-calibration,original,,[]
2228,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2228.png,[],-,cam-2_15-17-14-calibration,original,,[]
2232,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2232.png,[],-,cam-2_15-17-14-calibration,original,,[]
2236,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2236.png,[],-,cam-2_15-17-14-calibration,original,,[]
2240,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2240.png,[],-,cam-2_15-17-14-calibration,original,,[]
2244,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2244.png,[],-,cam-2_15-17-14-calibration,original,,[]
2248,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2248.png,[],-,cam-2_15-17-14-calibration,original,,[]
2252,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2252.png,[],-,cam-2_15-17-14-calibration,original,,[]
2256,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2256.png,[],-,cam-2_15-17-14-calibration,original,,[]
2260,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2260.png,[],-,cam-2_15-17-14-calibration,original,,[]
2264,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2264.png,[],-,cam-2_15-17-14-calibration,original,,[]
2268,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2268.png,[],-,cam-2_15-17-14-calibration,original,,[]
2272,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2272.png,[],-,cam-2_15-17-14-calibration,original,,[]
2276,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2276.png,[],-,cam-2_15-17-14-calibration,original,,[]
2280,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2280.png,[],-,cam-2_15-17-14-calibration,original,,[]
2284,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2284.png,[],-,cam-2_15-17-14-calibration,original,,[]
2288,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2288.png,[],-,cam-2_15-17-14-calibration,original,,[]
2292,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2292.png,[],-,cam-2_15-17-14-calibration,original,,[]
2296,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2296.png,[],-,cam-2_15-17-14-calibration,original,,[]
2300,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2300.png,[],-,cam-2_15-17-14-calibration,original,,[]
2304,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2304.png,[],-,cam-2_15-17-14-calibration,original,,[]
2308,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2308.png,[],-,cam-2_15-17-14-calibration,original,,[]
2312,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2312.png,[],-,cam-2_15-17-14-calibration,original,,[]
2316,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2316.png,[],-,cam-2_15-17-14-calibration,original,,[]
2320,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2320.png,[],-,cam-2_15-17-14-calibration,original,,[]
2324,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2324.png,[],-,cam-2_15-17-14-calibration,original,,[]
2328,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2328.png,[],-,cam-2_15-17-14-calibration,original,,[]
2332,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2332.png,[],-,cam-2_15-17-14-calibration,original,,[]
2336,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2336.png,[],-,cam-2_15-17-14-calibration,original,,[]
2340,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2340.png,[],-,cam-2_15-17-14-calibration,original,,[]
2344,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2344.png,[],-,cam-2_15-17-14-calibration,original,,[]
2348,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2348.png,[],-,cam-2_15-17-14-calibration,original,,[]
2352,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2352.png,[],-,cam-2_15-17-14-calibration,original,,[]
2356,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2356.png,[],-,cam-2_15-17-14-calibration,original,,[]
2360,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2360.png,[],-,cam-2_15-17-14-calibration,original,,[]
2364,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2364.png,[],-,cam-2_15-17-14-calibration,original,,[]
2368,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2368.png,[],-,cam-2_15-17-14-calibration,original,,[]
2372,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2372.png,[],-,cam-2_15-17-14-calibration,original,,[]
2376,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2376.png,[],-,cam-2_15-17-14-calibration,original,,[]
2380,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2380.png,[],-,cam-2_15-17-14-calibration,original,,[]
2384,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2384.png,[],-,cam-2_15-17-14-calibration,original,,[]
2388,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2388.png,[],-,cam-2_15-17-14-calibration,original,,[]
2392,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2392.png,[],-,cam-2_15-17-14-calibration,original,,[]
2396,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2396.png,[],-,cam-2_15-17-14-calibration,original,,[]
2400,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2400.png,[],-,cam-2_15-17-14-calibration,original,,[]
2404,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2404.png,[],-,cam-2_15-17-14-calibration,original,,[]
2408,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2408.png,[],-,cam-2_15-17-14-calibration,original,,[]
2412,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2412.png,[],-,cam-2_15-17-14-calibration,original,,[]
2416,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2416.png,[],-,cam-2_15-17-14-calibration,original,,[]
2420,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2420.png,[],-,cam-2_15-17-14-calibration,original,,[]
2424,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2424.png,[],-,cam-2_15-17-14-calibration,original,,[]
2428,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2428.png,[],-,cam-2_15-17-14-calibration,original,,[]
2432,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2432.png,[],-,cam-2_15-17-14-calibration,original,,[]
2436,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2436.png,[],-,cam-2_15-17-14-calibration,original,,[]
2440,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2440.png,[],-,cam-2_15-17-14-calibration,original,,[]
2444,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2444.png,[],-,cam-2_15-17-14-calibration,original,,[]
2448,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2448.png,[],-,cam-2_15-17-14-calibration,original,,[]
2452,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2452.png,[],-,cam-2_15-17-14-calibration,original,,[]
2456,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2456.png,[],-,cam-2_15-17-14-calibration,original,,[]
2460,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2460.png,[],-,cam-2_15-17-14-calibration,original,,[]
2464,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2464.png,[],-,cam-2_15-17-14-calibration,original,,[]
2468,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2468.png,[],-,cam-2_15-17-14-calibration,original,,[]
2472,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2472.png,[],-,cam-2_15-17-14-calibration,original,,[]
